Anger,Fear,Joy,Sadness
0.69923,0.03,0.02,0.02
0.02,0.02,0.69587,0.0041
0.02,0.02,0.02,0.01
0.69916,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.03,0.01,0.02,0.01
0.69349,0.08,0.08,0.07
0.69825,0.03,0.06,0.04
0.13,0.69685,0.06,0.11
0.02,0.02,0.02,0.01
0.02,0.02,0.03,0.02
0.0053,0.69496,0.04,0.05
0.03,0.05,0.05,0.02
0.0024,0.69622,0.06,0.12
0.0023,0.69685,0.04,0.08
0.3242,0.6723,0.07,0.11
0.69923,0.05,0.01,0.02
0.06,0.03,0.68572,0.14
0.17,0.69678,0.07,0.11
0.69916,0.04,0.02,0.02
0.69909,0.04,0.03,0.02
0.6993,0.02,0.01,0.02
0.02,0.05,0.08,0.02
0.3756,0.62,0.07,0.12
0.13,0.69629,0.11,0.1
0.03,0.02,0.18,0.03
0.0814,0.19,0.0037,0.63658
0.69916,0.07,0.01,0.01
0.69923,0.03,0.01,0.02
0.69916,0.03,0.02,0.03
0.69909,0.02,0.02,0.03
0.03,0.02,0.02,0.02
0.15,0.69622,0.07,0.15
0.69909,0.04,0.02,0.03
0.02,0.01,0.02,0.01
0.69909,0.03,0.02,0.03
0.2186,0.7785,0.06,0.06
0.04,0.02,0.69706,0.0021
0.12,0.12,0.7199,0.2744
0.04,0.02,0.02,0.02
0.69902,0.02,0.02,0.03
0.02,0.03,0.04,0.05
0.03,0.02,0.69832,0.06
0.02,0.02,0.02,0.01
0.03,0.02,0.69811,0.12
0.69916,0.02,0.03,0.04
0.02,0.01,0.02,0.01
0.04,0.0037,0.1,0.05
0.02,0.03,0.1,0.02
0.02,0.02,0.03,0.02
0.69909,0.04,0.03,0.02
0.13,0.69608,0.09,0.17
0.03,0.03,0.09,0.02
0.69916,0.03,0.02,0.03
0.6993,0.03,0.02,0.02
0.02,0.02,0.02,0.02
0.464,0.0028,0.3735,0.0146
0.02,0.03,0.1,0.02
0.02,0.02,0.01,0.01
0.03,0.03,0.07,0.02
0.69069,0.0035,0.14,0.0074
0.69916,0.03,0.02,0.04
0.05,0.02,0.15,0.02
0.02,0.03,0.09,0.02
0.03,0.02,0.69832,0.11
0.03,0.02,0.0029,0.03
0.03,0.03,0.05,0.02
0.69923,0.03,0.02,0.02
0.6993,0.03,0.01,0.02
0.02,0.02,0.69818,0.09
0.8235,0.1743,0.04,0.06
0.03,0.02,0.69832,0.09
0.02,0.02,0.02,0.01
0.18,0.14,0.0046,0.69314
0.69909,0.03,0.03,0.03
0.6993,0.03,0.01,0.02
0.13,0.06,0.4297,0.13
0.03,0.02,0.03,0.03
0.69923,0.03,0.02,0.02
0.03,0.01,0.69846,0.07
0.02,0.02,0.02,0.01
0.15,0.08,0.15,0.04
0.06,0.05,0.08,0.02
0.69818,0.08,0.02,0.02
0.15,0.17,0.5119,0.4814
0.02,0.02,0.02,0.02
0.03,0.02,0.12,0.02
0.02,0.02,0.01,0.02
0.02,0.01,0.03,0.01
0.69923,0.03,0.02,0.02
0.69916,0.04,0.01,0.03
0.002,0.08,0.0117,0.68859
0.69874,0.12,0.01,0.02
0.69923,0.03,0.02,0.02
0.69937,0.04,0.01,0.01
0.03,0.08,0.0028,0.1
0.04,0.02,0.03,0.01
0.69916,0.03,0.02,0.04
0.63273,0.15,0.17,0.0904
0.0028,0.08,0.0066,0.6916
0.03,0.01,0.69846,0.07
0.69839,0.05,0.02,0.03
0.04,0.02,0.69755,0.16
0.03,0.02,0.05,0.01
0.69923,0.03,0.01,0.02
0.02,0.02,0.05,0.02
0.69923,0.03,0.02,0.02
0.02,0.03,0.07,0.02
0.02,0.02,0.01,0.01
0.03,0.01,0.03,0.02
0.69874,0.03,0.02,0.08
0.03,0.02,0.69811,0.05
0.02,0.02,0.02,0.01
0.69916,0.03,0.02,0.02
0.69895,0.03,0.04,0.03
0.69916,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.69867,0.03,0.04,0.06
0.03,0.03,0.15,0.02
0.18,0.11,0.0052,0.69328
0.02,0.01,0.03,0.01
0.02,0.02,0.03,0.01
0.02,0.01,0.04,0.01
0.69916,0.03,0.03,0.03
0.04,0.01,0.03,0.01
0.02,0.02,0.02,0.01
0.1,0.002,0.5201,0.0031
0.69909,0.07,0.01,0.01
0.02,0.02,0.02,0.01
0.11,0.1,0.8023,0.1925
0.02,0.02,0.09,0.02
0.08,0.02,0.02,0.01
0.69916,0.03,0.02,0.04
0.19,0.15,0.003,0.69412
0.69881,0.11,0.01,0.02
0.02,0.02,0.01,0.01
0.02,0.02,0.69818,0.13
0.02,0.02,0.02,0.01
0.69916,0.03,0.01,0.04
0.69874,0.04,0.03,0.02
0.0177,0.686,0.03,0.1
0.6993,0.03,0.01,0.02
0.69916,0.07,0.01,0.01
0.02,0.02,0.02,0.01
0.16,0.14,0.5279,0.0033
0.69902,0.04,0.02,0.06
0.02,0.03,0.13,0.02
0.6993,0.04,0.01,0.02
0.02,0.01,0.03,0.01
0.69916,0.04,0.02,0.03
0.69916,0.03,0.02,0.02
0.8886,0.1096,0.03,0.05
0.04,0.08,0.11,0.04
0.03,0.03,0.12,0.02
0.69923,0.03,0.02,0.02
0.02,0.01,0.04,0.01
0.6993,0.03,0.01,0.02
0.02,0.02,0.02,0.01
0.6993,0.03,0.01,0.02
0.03,0.03,0.08,0.02
0.15,0.69706,0.06,0.09
0.02,0.03,0.07,0.02
0.03,0.01,0.02,0.01
0.69895,0.03,0.02,0.02
0.02,0.02,0.05,0.03
0.69909,0.04,0.03,0.02
0.69895,0.06,0.01,0.05
0.03,0.02,0.69839,0.06
0.1231,0.0031,0.0041,0.0344
0.69916,0.03,0.01,0.04
0.02,0.02,0.03,0.01
0.69888,0.03,0.02,0.03
0.02,0.02,0.02,0.01
0.69916,0.03,0.02,0.02
0.03,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.69909,0.08,0.01,0.02
0.03,0.02,0.16,0.02
0.02,0.02,0.02,0.01
0.13,0.09,0.5744,0.0029
0.03,0.02,0.69811,0.14
0.69881,0.03,0.04,0.03
0.69923,0.04,0.02,0.02
0.03,0.08,0.05,0.03
0.03,0.02,0.69818,0.12
0.6993,0.03,0.02,0.02
0.11,0.06,0.0027,0.04
0.69923,0.03,0.01,0.02
0.02,0.02,0.02,0.02
0.02,0.02,0.02,0.02
0.02,0.02,0.02,0.01
0.6993,0.03,0.02,0.02
0.69916,0.03,0.01,0.04
0.12,0.06,0.0025,0.04
0.69888,0.03,0.02,0.02
0.69923,0.04,0.02,0.02
0.14,0.69664,0.06,0.1
0.69923,0.03,0.02,0.02
0.69909,0.07,0.02,0.01
0.69923,0.04,0.01,0.03
0.69874,0.06,0.03,0.02
0.0022,0.69678,0.05,0.09
0.02,0.02,0.03,0.02
0.04,0.03,0.07,0.02
0.03,0.02,0.07,0.02
0.03,0.02,0.69692,0.0029
0.04,0.02,0.69804,0.08
0.69895,0.04,0.02,0.03
0.6993,0.03,0.02,0.02
0.69916,0.03,0.02,0.02
0.0025,0.69671,0.04,0.07
0.6993,0.03,0.01,0.02
0.64701,0.003,0.0347,0.0345
0.02,0.02,0.03,0.01
0.02,0.02,0.02,0.01
0.03,0.03,0.69825,0.06
0.03,0.03,0.02,0.02
0.15,0.13,0.5869,0.0043
0.02,0.02,0.02,0.01
0.03,0.02,0.01,0.01
0.69923,0.05,0.01,0.03
0.02,0.02,0.01,0.01
0.02,0.06,0.05,0.03
0.67956,0.0281,0.02,0.05
0.02,0.02,0.02,0.01
0.03,0.02,0.69846,0.08
0.03,0.02,0.03,0.03
0.69937,0.03,0.01,0.02
0.6993,0.03,0.01,0.02
0.6993,0.03,0.02,0.02
0.03,0.03,0.07,0.02
0.1341,0.8631,0.05,0.09
0.02,0.02,0.02,0.01
0.69923,0.03,0.01,0.02
0.0051,0.1,0.11,0.02
0.69902,0.05,0.02,0.01
0.04,0.02,0.06,0.01
0.69909,0.06,0.02,0.01
0.03,0.04,0.04,0.02
0.17,0.69552,0.14,0.18
0.0026,0.69587,0.07,0.15
0.02,0.01,0.03,0.01
0.4244,0.5724,0.05,0.08
0.03,0.02,0.08,0.02
0.6993,0.03,0.02,0.02
0.69909,0.03,0.02,0.03
0.02,0.01,0.69832,0.09
0.02,0.02,0.01,0.01
0.03,0.02,0.0024,0.02
0.03,0.02,0.17,0.02
0.69734,0.04,0.05,0.002
0.04,0.04,0.05,0.02
0.69909,0.03,0.03,0.03
0.69888,0.06,0.02,0.01
0.16,0.69671,0.06,0.09
0.69678,0.14,0.1,0.04
0.69916,0.03,0.02,0.02
0.0909,0.63469,0.05,0.07
0.03,0.02,0.01,0.02
0.03,0.02,0.02,0.02
0.6993,0.03,0.01,0.02
0.8437,0.1542,0.04,0.06
0.03,0.02,0.03,0.02
0.6993,0.03,0.01,0.03
0.05,0.03,0.1,0.03
0.02,0.02,0.03,0.02
0.02,0.02,0.02,0.01
0.02,0.03,0.02,0.02
0.0022,0.6965,0.05,0.08
0.02,0.02,0.1,0.02
0.02,0.02,0.02,0.01
0.03,0.01,0.69853,0.08
0.02,0.01,0.02,0.01
0.69923,0.03,0.02,0.03
0.0023,0.69552,0.08,0.002
0.02,0.02,0.05,0.01
0.69909,0.08,0.01,0.01
0.69916,0.03,0.02,0.03
0.17,0.1,0.0073,0.69174
0.69902,0.04,0.02,0.06
0.69916,0.03,0.02,0.02
0.1692,0.17,0.0052,0.16
0.16,0.15,0.004,0.69342
0.02,0.03,0.02,0.02
0.17,0.14,0.0033,0.69412
0.69916,0.06,0.01,0.01
0.69937,0.04,0.01,0.01
0.03,0.02,0.69839,0.09
0.03,0.02,0.69832,0.08
0.69839,0.06,0.04,0.02
0.03,0.02,0.03,0.01
0.02,0.02,0.03,0.01
0.0137,0.68901,0.04,0.06
0.6993,0.03,0.02,0.02
0.69923,0.03,0.02,0.02
0.2103,0.7855,0.05,0.07
0.8367,0.1594,0.07,0.09
0.03,0.02,0.69818,0.12
0.69895,0.08,0.01,0.02
0.69923,0.06,0.01,0.01
0.69923,0.04,0.01,0.02
0.69923,0.04,0.02,0.03
0.03,0.02,0.07,0.02
0.69916,0.03,0.02,0.02
0.12,0.05,0.0673,0.1
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.02
0.69895,0.04,0.02,0.05
0.03,0.01,0.69846,0.06
0.02,0.02,0.07,0.02
0.69909,0.03,0.02,0.02
0.69923,0.03,0.02,0.02
0.6993,0.03,0.01,0.02
0.02,0.02,0.13,0.02
0.69916,0.03,0.02,0.04
0.69923,0.03,0.02,0.02
0.69923,0.03,0.02,0.02
0.05,0.04,0.0051,0.05
0.0022,0.69412,0.04,0.08
0.69916,0.07,0.01,0.01
0.03,0.02,0.01,0.02
0.02,0.02,0.08,0.02
0.3081,0.6888,0.06,0.1
0.69909,0.03,0.02,0.02
0.6184,0.3787,0.06,0.09
0.0026,0.69349,0.07,0.0046
0.0096,0.69097,0.08,0.11
0.8267,0.18,0.0023,0.1656
0.1,0.08,0.0668,0.04
0.02,0.02,0.02,0.01
0.69909,0.08,0.01,0.01
0.03,0.02,0.69832,0.09
0.02,0.02,0.03,0.02
0.12,0.0022,0.09,0.08
0.69916,0.03,0.02,0.02
0.02,0.02,0.01,0.01
0.04,0.03,0.03,0.03
0.2951,0.0023,0.0046,0.6926
0.6993,0.03,0.01,0.02
0.002,0.68936,0.1,0.007
0.03,0.02,0.02,0.01
0.04,0.03,0.08,0.02
0.02,0.02,0.03,0.02
0.02,0.01,0.03,0.01
0.19,0.69629,0.05,0.15
0.03,0.03,0.07,0.02
0.03,0.02,0.69839,0.08
0.02,0.02,0.03,0.01
0.02,0.02,0.12,0.02
0.69895,0.03,0.03,0.03
0.03,0.05,0.69755,0.13
0.18,0.15,0.0033,0.69398
0.03,0.06,0.1,0.03
0.69909,0.05,0.03,0.02
0.18,0.13,0.5778,0.4159
0.02,0.02,0.04,0.02
0.15,0.69685,0.05,0.13
0.69916,0.07,0.01,0.02
0.02,0.02,0.02,0.01
0.69909,0.04,0.02,0.02
0.12,0.14,0.7298,0.2643
0.69881,0.03,0.02,0.07
0.69923,0.03,0.02,0.02
0.69923,0.03,0.02,0.02
0.69916,0.04,0.01,0.04
0.69902,0.06,0.01,0.04
0.02,0.02,0.13,0.02
0.02,0.03,0.08,0.02
0.6993,0.03,0.01,0.02
0.04,0.02,0.01,0.01
0.02,0.01,0.69804,0.15
0.6993,0.03,0.01,0.02
0.11,0.13,0.7897,0.205
0.03,0.02,0.02,0.02
0.02,0.01,0.02,0.01
0.03,0.02,0.02,0.01
0.12,0.0028,0.09,0.08
0.02,0.02,0.09,0.02
0.1,0.12,0.117,0.0023
0.69916,0.03,0.02,0.02
0.03,0.02,0.1,0.02
0.02,0.02,0.06,0.01
0.69825,0.06,0.03,0.08
0.0118,0.06,0.19,0.06
0.02,0.02,0.11,0.01
0.6986,0.04,0.05,0.03
0.3175,0.6795,0.06,0.06
0.69923,0.03,0.02,0.02
0.03,0.02,0.07,0.02
0.02,0.02,0.02,0.02
0.0031,0.04,0.14,0.06
0.02,0.02,0.07,0.02
0.02,0.02,0.02,0.01
0.03,0.03,0.04,0.02
0.01,0.02,0.03,0.01
0.69909,0.04,0.02,0.04
0.02,0.02,0.03,0.02
0.0029,0.09,0.5449,0.17
0.1,0.19,0.08,0.07
0.02,0.04,0.11,0.02
0.6993,0.03,0.01,0.01
0.6993,0.03,0.02,0.02
0.69895,0.08,0.01,0.02
0.06,0.02,0.07,0.03
0.02,0.02,0.07,0.02
0.03,0.02,0.06,0.02
0.69909,0.03,0.02,0.02
0.04,0.03,0.12,0.02
0.04,0.02,0.02,0.02
0.0021,0.69272,0.19,0.0022
0.03,0.02,0.69832,0.06
0.69923,0.04,0.02,0.03
0.14,0.69685,0.05,0.08
0.69909,0.02,0.02,0.03
0.69916,0.03,0.02,0.02
0.03,0.09,0.05,0.02
0.5155,0.4812,0.06,0.1
0.69916,0.03,0.02,0.03
0.4445,0.5524,0.06,0.1
0.69916,0.04,0.02,0.02
0.14,0.07,0.5477,0.13
0.13,0.14,0.6783,0.0047
0.6238,0.3732,0.04,0.07
0.69909,0.03,0.03,0.03
0.0028,0.16,0.0022,0.69391
0.6993,0.04,0.02,0.02
0.02,0.02,0.03,0.01
0.1,0.15,0.1749,0.18
0.02,0.02,0.02,0.02
0.69916,0.03,0.02,0.02
0.69916,0.03,0.03,0.02
0.03,0.05,0.05,0.02
0.69916,0.03,0.02,0.04
0.6993,0.03,0.02,0.02
0.02,0.02,0.09,0.02
0.15,0.69692,0.06,0.08
0.3427,0.6528,0.06,0.11
0.02,0.02,0.02,0.01
0.03,0.03,0.02,0.01
0.69888,0.1,0.01,0.01
0.02,0.02,0.03,0.02
0.69916,0.03,0.02,0.04
0.02,0.02,0.01,0.01
0.02,0.02,0.03,0.01
0.13,0.69643,0.09,0.14
0.69937,0.03,0.01,0.01
0.6993,0.03,0.01,0.03
0.65961,0.0546,0.03,0.04
0.02,0.02,0.01,0.01
0.02,0.02,0.04,0.02
0.69916,0.03,0.02,0.03
0.6993,0.04,0.01,0.02
0.6993,0.03,0.01,0.02
0.03,0.01,0.06,0.02
0.02,0.02,0.04,0.02
0.03,0.02,0.11,0.02
0.03,0.02,0.02,0.02
0.7863,0.2113,0.04,0.07
0.03,0.02,0.69832,0.08
0.69916,0.04,0.02,0.02
0.69923,0.03,0.01,0.02
0.03,0.03,0.02,0.01
0.03,0.02,0.69244,0.14
0.7854,0.2119,0.04,0.06
0.02,0.02,0.02,0.01
0.02,0.01,0.03,0.01
0.04,0.03,0.08,0.02
0.03,0.02,0.12,0.02
0.02,0.02,0.02,0.01
0.69888,0.04,0.02,0.02
0.68152,0.0252,0.02,0.03
0.02,0.02,0.02,0.01
0.002,0.69503,0.16,0.002
0.6309,0.0031,0.0032,0.359
0.1,0.09,0.8673,0.0033
0.08,0.02,0.12,0.03
0.69937,0.04,0.01,0.02
0.16,0.16,0.0038,0.6937
0.02,0.02,0.02,0.02
0.15,0.07,0.0022,0.04
0.69909,0.03,0.03,0.03
0.02,0.01,0.04,0.01
0.04,0.02,0.69531,0.0051
0.69566,0.0022,0.09,0.04
0.69902,0.04,0.02,0.06
0.04,0.02,0.69825,0.09
0.17,0.69685,0.05,0.08
0.02,0.02,0.02,0.01
0.69937,0.03,0.01,0.02
0.03,0.01,0.69832,0.11
0.69916,0.03,0.02,0.03
0.02,0.02,0.02,0.01
0.0021,0.69454,0.09,0.18
0.02,0.02,0.15,0.02
0.03,0.02,0.69846,0.09
0.03,0.01,0.69734,0.0025
0.03,0.02,0.69811,0.11
0.02,0.01,0.02,0.01
0.69916,0.03,0.02,0.04
0.69902,0.03,0.02,0.06
0.02,0.01,0.03,0.01
0.69916,0.05,0.01,0.03
0.02,0.02,0.01,0.02
0.02,0.02,0.02,0.02
0.059,0.65723,0.04,0.06
0.69923,0.03,0.02,0.02
0.02,0.02,0.03,0.01
0.0041,0.3272,0.0039,0.0028
0.6993,0.03,0.02,0.02
0.69916,0.07,0.01,0.01
0.04,0.02,0.17,0.02
0.69909,0.03,0.02,0.04
0.03,0.01,0.69818,0.05
0.5269,0.4693,0.07,0.06
0.02,0.06,0.07,0.03
0.03,0.01,0.02,0.01
0.6993,0.03,0.02,0.02
0.03,0.03,0.02,0.01
0.02,0.01,0.03,0.01
0.6993,0.03,0.01,0.02
0.03,0.02,0.69832,0.07
0.69916,0.06,0.01,0.02
0.03,0.02,0.1,0.02
0.69916,0.03,0.02,0.03
0.69916,0.03,0.01,0.04
0.11,0.06,0.8029,0.14
0.02,0.03,0.06,0.02
0.02,0.02,0.02,0.01
0.0027,0.12,0.0026,0.69398
0.02,0.02,0.01,0.01
0.69909,0.07,0.01,0.03
0.0025,0.69559,0.06,0.11
0.02,0.01,0.69825,0.11
0.02,0.02,0.02,0.01
0.02,0.02,0.03,0.02
0.69916,0.03,0.02,0.02
0.03,0.02,0.02,0.02
0.02,0.02,0.02,0.02
0.05,0.05,0.67088,0.0384
0.02,0.01,0.02,0.01
0.02,0.02,0.02,0.02
0.03,0.02,0.02,0.02
0.69923,0.03,0.02,0.02
0.02,0.02,0.01,0.01
0.69916,0.03,0.02,0.02
0.6618,0.3353,0.06,0.08
0.7803,0.003,0.004,0.16
0.69888,0.04,0.02,0.03
0.69916,0.03,0.02,0.02
0.69937,0.03,0.01,0.02
0.6993,0.04,0.01,0.03
0.02,0.02,0.03,0.01
0.13,0.11,0.211,0.0022
0.01,0.02,0.02,0.01
0.03,0.03,0.07,0.02
0.69923,0.06,0.01,0.02
0.69937,0.03,0.01,0.02
0.17,0.09,0.0058,0.69272
0.03,0.02,0.04,0.02
0.69937,0.03,0.01,0.01
0.04,0.05,0.05,0.02
0.02,0.02,0.03,0.02
0.03,0.04,0.05,0.02
0.6246,0.0022,0.0039,0.3642
0.07,0.03,0.09,0.04
0.1585,0.8377,0.11,0.09
0.15,0.69678,0.06,0.13
0.69909,0.03,0.02,0.03
0.6993,0.04,0.01,0.02
0.6993,0.03,0.02,0.02
0.6993,0.04,0.01,0.01
0.02,0.02,0.03,0.01
0.6993,0.04,0.02,0.02
0.02,0.03,0.06,0.02
0.69923,0.03,0.02,0.02
0.02,0.02,0.01,0.01
0.02,0.02,0.69797,0.07
0.69916,0.03,0.02,0.04
0.0027,0.69622,0.04,0.05
0.69916,0.04,0.02,0.02
0.15,0.14,0.004,0.69363
0.4122,0.0031,0.0036,0.5762
0.69923,0.04,0.01,0.03
0.03,0.02,0.69825,0.1
0.009,0.0046,0.1795,0.7283
0.69923,0.03,0.02,0.01
0.871,0.1268,0.02,0.05
0.02,0.01,0.02,0.01
0.02,0.02,0.69818,0.12
0.03,0.03,0.0032,0.04
0.2811,0.715,0.06,0.11
0.04,0.03,0.04,0.02
0.02,0.02,0.03,0.02
0.03,0.02,0.03,0.02
0.02,0.03,0.01,0.01
0.14,0.69573,0.08,0.0024
0.02,0.02,0.08,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.69839,0.07
0.69923,0.03,0.01,0.02
0.69902,0.05,0.01,0.04
0.02,0.02,0.1,0.02
0.8139,0.1836,0.04,0.05
0.69909,0.03,0.02,0.04
0.03,0.01,0.69846,0.06
0.6993,0.03,0.02,0.02
0.69923,0.06,0.01,0.01
0.03,0.02,0.1,0.02
0.03,0.02,0.02,0.03
0.16,0.17,0.3775,0.6157
0.69916,0.03,0.02,0.04
0.19,0.12,0.0032,0.69419
0.03,0.02,0.69839,0.1
0.02,0.01,0.03,0.01
0.69937,0.03,0.01,0.02
0.06,0.05,0.68173,0.0021
0.69923,0.03,0.03,0.02
0.03,0.02,0.13,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.69741,0.0024
0.69923,0.04,0.01,0.02
0.69895,0.08,0.01,0.03
0.02,0.02,0.03,0.01
0.03,0.02,0.02,0.02
0.02,0.02,0.04,0.01
0.69755,0.03,0.07,0.12
0.02,0.02,0.1,0.02
0.02,0.02,0.03,0.01
0.02,0.04,0.09,0.02
0.0031,0.69223,0.11,0.0054
0.02,0.03,0.15,0.02
0.69923,0.04,0.01,0.02
0.69888,0.07,0.02,0.02
0.002,0.12,0.0032,0.69426
0.68817,0.09,0.0062,0.09
0.04,0.12,0.16,0.04
0.69895,0.03,0.04,0.03
0.6993,0.03,0.02,0.02
0.03,0.03,0.08,0.02
0.698,0.0055,0.1773,0.0091
0.02,0.02,0.13,0.02
0.02,0.02,0.1,0.02
0.69937,0.03,0.01,0.02
0.69923,0.03,0.02,0.02
0.02,0.02,0.1,0.02
0.18,0.12,0.0036,0.69405
0.02,0.02,0.02,0.02
0.02,0.01,0.69825,0.12
0.02,0.02,0.08,0.02
0.69916,0.04,0.02,0.02
0.0021,0.04,0.06,0.04
0.02,0.02,0.02,0.01
0.69909,0.03,0.02,0.02
0.04,0.02,0.69811,0.06
0.02,0.02,0.02,0.02
0.0282,0.1751,0.0078,0.7848
0.03,0.03,0.07,0.02
0.69888,0.03,0.02,0.07
0.02,0.01,0.03,0.01
0.69923,0.03,0.02,0.02
0.0024,0.69601,0.09,0.13
0.02,0.02,0.02,0.01
0.02,0.02,0.13,0.02
0.02,0.02,0.02,0.02
0.02,0.04,0.06,0.05
0.3208,0.6749,0.07,0.11
0.0072,0.12,0.0027,0.69055
0.6993,0.05,0.01,0.01
0.03,0.02,0.03,0.02
0.0022,0.13,0.0027,0.6944
0.03,0.02,0.03,0.02
0.69937,0.03,0.01,0.02
0.02,0.02,0.69825,0.12
0.1,0.14,0.08,0.05
0.69853,0.05,0.04,0.02
0.02,0.02,0.12,0.02
0.02,0.01,0.03,0.01
0.02,0.02,0.03,0.01
0.6629,0.0513,0.03,0.07
0.69923,0.05,0.02,0.02
0.6993,0.04,0.01,0.02
0.1694,0.8265,0.07,0.11
0.03,0.02,0.03,0.02
0.04,0.01,0.69832,0.05
0.02,0.02,0.03,0.02
0.8975,0.0041,0.0208,0.0051
0.16,0.69629,0.05,0.15
0.69426,0.0021,0.11,0.02
0.03,0.03,0.07,0.02
0.07,0.03,0.66094,0.1
0.02,0.02,0.09,0.02
0.69909,0.03,0.02,0.05
0.17,0.69664,0.06,0.12
0.03,0.02,0.02,0.01
0.02,0.03,0.12,0.03
0.0029,0.1,0.003,0.69384
0.09,0.0022,0.09,0.06
0.65247,0.08,0.0498,0.0064
0.02,0.02,0.07,0.02
0.04,0.03,0.69811,0.06
0.02,0.04,0.13,0.03
0.02,0.02,0.02,0.02
0.01,0.02,0.03,0.01
0.03,0.02,0.69811,0.13
0.69916,0.03,0.01,0.04
0.69895,0.02,0.03,0.03
0.5692,0.4177,0.003,0.0024
0.03,0.02,0.69832,0.11
0.69902,0.03,0.02,0.03
0.02,0.02,0.02,0.01
0.8994,0.0988,0.03,0.05
0.03,0.03,0.05,0.02
0.69853,0.06,0.05,0.03
0.03,0.03,0.0022,0.02
0.16,0.6951,0.12,0.0025
0.03,0.01,0.02,0.01
0.69895,0.03,0.04,0.03
0.12,0.69615,0.12,0.13
0.0046,0.07,0.2259,0.14
0.02,0.02,0.02,0.01
0.69909,0.03,0.02,0.05
0.6993,0.04,0.01,0.01
0.69902,0.05,0.02,0.01
0.15,0.69517,0.13,0.0022
0.0027,0.08,0.0075,0.69118
0.14,0.07,0.19,0.05
0.06,0.06,0.08,0.03
0.02,0.02,0.02,0.01
0.0021,0.69657,0.05,0.07
0.02,0.02,0.02,0.02
0.1,0.04,0.64169,0.12
0.69888,0.04,0.02,0.04
0.69839,0.18,0.01,0.01
0.02,0.02,0.09,0.02
0.03,0.02,0.69832,0.09
0.6993,0.04,0.02,0.01
0.69909,0.03,0.03,0.02
0.69909,0.05,0.01,0.04
0.18,0.69699,0.06,0.09
0.02,0.02,0.03,0.01
0.69923,0.04,0.02,0.01
0.02,0.02,0.02,0.02
0.69902,0.03,0.02,0.03
0.05,0.09,0.04,0.03
0.02,0.02,0.02,0.02
0.02,0.02,0.02,0.01
0.18,0.69657,0.07,0.11
0.02,0.02,0.03,0.02
0.69916,0.04,0.01,0.02
0.03,0.02,0.69846,0.08
0.04,0.01,0.04,0.02
0.69923,0.04,0.01,0.02
0.69923,0.04,0.02,0.02
0.69923,0.03,0.02,0.03
0.03,0.03,0.08,0.01
0.03,0.02,0.1,0.02
0.0027,0.69594,0.05,0.09
0.6993,0.05,0.01,0.01
0.02,0.02,0.01,0.01
0.002,0.69559,0.09,0.19
0.12,0.13,0.8044,0.0044
0.03,0.03,0.07,0.02
0.69916,0.05,0.01,0.03
0.69916,0.03,0.02,0.03
0.02,0.01,0.69832,0.11
0.69825,0.05,0.03,0.1
0.03,0.02,0.69832,0.09
0.03,0.02,0.69818,0.08
0.8739,0.1241,0.04,0.06
0.69923,0.03,0.02,0.02
0.6101,0.3867,0.04,0.08
0.02,0.02,0.69839,0.1
0.6993,0.04,0.01,0.02
0.12,0.0021,0.09,0.07
0.69916,0.04,0.02,0.03
0.69811,0.1,0.02,0.08
0.6993,0.03,0.01,0.02
0.6993,0.04,0.02,0.02
0.03,0.02,0.01,0.01
0.69909,0.05,0.02,0.01
0.02,0.03,0.03,0.01
0.69923,0.03,0.02,0.03
0.0023,0.69594,0.04,0.15
0.69895,0.06,0.01,0.02
0.04,0.03,0.01,0.01
0.69888,0.03,0.03,0.03
0.17,0.6951,0.1,0.19
0.13,0.06,0.0023,0.04
0.69937,0.04,0.01,0.01
0.0049,0.08,0.0065,0.69027
0.69888,0.07,0.04,0.02
0.06,0.02,0.69678,0.17
0.69923,0.03,0.02,0.03
0.03,0.02,0.01,0.01
0.69916,0.04,0.02,0.02
0.03,0.02,0.13,0.01
0.69902,0.06,0.01,0.02
0.6993,0.03,0.01,0.02
0.12,0.06,0.733,0.15
0.69881,0.03,0.02,0.07
0.6993,0.03,0.02,0.02
0.04,0.05,0.64694,0.16
0.7355,0.2621,0.03,0.05
0.02,0.02,0.02,0.01
0.1956,0.0021,0.0046,0.7928
0.02,0.02,0.03,0.01
0.69923,0.04,0.01,0.02
0.03,0.01,0.04,0.01
0.04,0.02,0.03,0.02
0.6993,0.05,0.01,0.02
0.12,0.11,0.7838,0.2107
0.02,0.02,0.02,0.01
0.02,0.03,0.02,0.02
0.19,0.69524,0.12,0.002
0.02,0.01,0.69839,0.09
0.02,0.03,0.09,0.02
0.02,0.03,0.11,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.19,0.03
0.02,0.02,0.02,0.01
0.06,0.09,0.0532,0.1
0.69482,0.0066,0.02,0.02
0.02,0.02,0.02,0.01
0.69895,0.03,0.03,0.03
0.02,0.03,0.09,0.02
0.09,0.15,0.0335,0.07
0.69923,0.03,0.01,0.02
0.6993,0.03,0.01,0.03
0.002,0.69601,0.06,0.17
0.02,0.02,0.07,0.02
