"Anger","Fear","Joy","Sadness"
"0.174","0.205","0.646","0.244"
"0.625","0.577","0.272","0.582"
"0.234","0.174","0.67","0.247"
"0.538","0.506","0.161","0.534"
"0.456","0.516","0.344","0.609"
"0.448","0.501","0.245","0.609"
"0.674","0.648","0.1","0.75"
"0.276","0.322","0.48","0.334"
"0.456","0.682","0.178","0.601"
"0.255","0.341","0.464","0.473"
"0.463","0.561","0.474","0.443"
"0.243","0.254","0.442","0.331"
"0.557","0.516","0.193","0.491"
"0.408","0.547","0.264","0.39"
"0.261","0.307","0.527","0.311"
"0.347","0.471","0.418","0.452"
"0.406","0.456","0.243","0.4"
"0.523","0.728","0.169","0.714"
"0.224","0.33","0.582","0.367"
"0.347","0.39","0.578","0.406"
"0.403","0.41","0.238","0.527"
"0.598","0.614","0.183","0.552"
"0.276","0.378","0.463","0.435"
"0.242","0.245","0.469","0.303"
"0.433","0.508","0.288","0.568"
"0.296","0.415","0.452","0.393"
"0.382","0.633","0.315","0.528"
"0.401","0.405","0.268","0.467"
"0.44","0.617","0.183","0.705"
"0.58","0.663","0.272","0.699"
"0.504","0.604","0.294","0.55"
"0.496","0.708","0.229","0.631"
"0.256","0.133","0.56","0.251"
"0.22","0.345","0.611","0.252"
"0.445","0.44","0.457","0.375"
"0.417","0.54","0.178","0.485"
"0.581","0.784","0.117","0.848"
"0.244","0.279","0.493","0.345"
"0.41","0.468","0.367","0.352"
"0.22","0.269","0.737","0.249"
"0.327","0.26","0.627","0.304"
"0.361","0.32","0.34","0.374"
"0.418","0.604","0.09","0.524"
"0.408","0.407","0.389","0.463"
"0.486","0.605","0.233","0.503"
"0.339","0.284","0.464","0.358"
"0.376","0.546","0.142","0.595"
"0.365","0.409","0.425","0.447"
"0.296","0.416","0.546","0.369"
"0.333","0.417","0.479","0.382"
"0.45","0.487","0.41","0.453"
"0.533","0.812","0.149","0.73"
"0.494","0.603","0.23","0.538"
"0.457","0.553","0.326","0.522"
"0.358","0.263","0.55","0.35"
"0.378","0.42","0.221","0.52"
"0.636","0.636","0.148","0.668"
"0.487","0.698","0.145","0.673"
"0.605","0.541","0.252","0.56"
"0.485","0.423","0.298","0.475"
"0.238","0.204","0.668","0.261"
"0.429","0.484","0.422","0.43"
"0.401","0.457","0.325","0.465"
"0.236","0.448","0.4","0.364"
"0.411","0.593","0.188","0.575"
"0.678","0.654","0.12","0.591"
"0.347","0.375","0.408","0.322"
"0.398","0.349","0.426","0.435"
"0.496","0.709","0.201","0.727"
"0.215","0.224","0.782","0.145"
"0.479","0.516","0.119","0.495"
"0.493","0.567","0.207","0.632"
"0.279","0.244","0.556","0.225"
"0.441","0.653","0.262","0.671"
"0.348","0.439","0.344","0.421"
"0.574","0.57","0.239","0.618"
"0.376","0.614","0.4","0.472"
"0.268","0.332","0.402","0.314"
"0.487","0.791","0.278","0.707"
"0.236","0.288","0.478","0.34"
"0.423","0.58","0.33","0.523"
"0.556","0.582","0.148","0.623"
"0.461","0.682","0.28","0.683"
"0.549","0.972","0.3","0.681"
"0.313","0.286","0.428","0.279"
"0.419","0.562","0.355","0.413"
"0.382","0.545","0.279","0.478"
"0.265","0.238","0.581","0.248"
"0.454","0.576","0.332","0.531"
"0.548","0.529","0.143","0.592"
"0.16","0.231","0.594","0.222"
"0.425","0.595","0.373","0.492"
"0.316","0.26","0.426","0.313"
"0.507","0.847","0.258","0.664"
"0.207","0.207","0.446","0.194"
"0.589","0.745","0.133","0.757"
"0.369","0.314","0.346","0.426"
"0.442","0.582","0.184","0.422"
"0.206","0.18","0.652","0.279"
"0.537","0.612","0.255","0.67"
"0.545","0.623","0.184","0.57"
"0.538","0.587","0.172","0.761"
"0.466","0.539","0.248","0.454"
"0.382","0.414","0.234","0.392"
"0.32","0.378","0.42","0.496"
"0.43","0.532","0.309","0.489"
"0.255","0.304","0.44","0.297"
"0.562","0.509","0.228","0.606"
"0.211","0.324","0.648","0.337"
"0.405","0.45","0.261","0.531"
"0.345","0.345","0.347","0.34"
"0.473","0.614","0.308","0.544"
"0.548","0.702","0.195","0.615"
"0.518","0.854","0.235","0.768"
"0.593","0.622","0.164","0.819"
"0.31","0.337","0.496","0.376"
"0.338","0.246","0.223","0.368"
"0.364","0.402","0.296","0.45"
"0.389","0.433","0.383","0.401"
"0.428","0.505","0.256","0.503"
"0.182","0.077","0.513","0.255"
"0.31","0.382","0.537","0.33"
"0.407","0.38","0.276","0.322"
"0.328","0.35","0.401","0.376"
"0.403","0.562","0.203","0.523"
"0.217","0.236","0.67","0.255"
"0.663","0.847","0.233","0.813"
"0.474","0.669","0.236","0.58"
"0.505","0.59","0.224","0.592"
"0.344","0.453","0.389","0.414"
"0.466","0.534","0.221","0.542"
"0.426","0.499","0.426","0.463"
"0.497","0.63","0.375","0.609"
"0.425","0.614","0.238","0.53"
"0.437","0.454","0.317","0.394"
"0.56","0.551","0.241","0.566"
"0.349","0.399","0.32","0.46"
"0.412","0.6","0.358","0.654"
"0.543","0.513","0.39","0.423"
"0.406","0.587","0.204","0.641"
"0.522","0.622","0.374","0.606"
"0.275","0.35","0.294","0.374"
"0.338","0.418","0.523","0.406"
"0.466","0.574","0.247","0.595"
"0.294","0.42","0.389","0.467"
"0.431","0.654","0.256","0.648"
"0.493","0.592","0.168","0.623"
"0.368","0.402","0.56","0.388"
"0.414","0.835","0.328","0.605"
"0.542","0.949","0.149","0.713"
"0.186","0.45","0.571","0.285"
"0.36","0.344","0.48","0.329"
"0.558","0.626","0.224","0.507"
"0.528","0.629","0.114","0.727"
"0.466","0.671","0.177","0.607"
"0.548","0.524","0.199","0.508"
"0.406","0.489","0.26","0.5"
"0.366","0.328","0.448","0.341"
"0.489","0.409","0.241","0.668"
"0.422","0.521","0.257","0.562"
"0.388","0.255","0.637","0.35"
"0.521","0.566","0.331","0.479"
"0.376","0.41","0.372","0.374"
"0.573","0.771","0.125","0.869"
"0.593","0.681","0.067","0.715"
"0.681","0.644","0.238","0.684"
"0.343","0.403","0.604","0.349"
"0.571","0.656","0.203","0.599"
"0.476","0.425","0.125","0.486"
"0.364","0.461","0.426","0.368"
"0.284","0.344","0.413","0.31"
"0.467","0.793","0.288","0.622"
"0.506","0.495","0.306","0.624"
"0.433","0.575","0.203","0.549"
"0.338","0.347","0.424","0.313"
"0.43","0.53","0.365","0.368"
"0.413","0.522","0.311","0.433"
"0.467","0.438","0.413","0.406"
"0.524","0.435","0.068","0.48"
"0.486","0.698","0.211","0.567"
"0.59","0.706","0.102","0.638"
"0.498","0.636","0.2","0.594"
"0.364","0.653","0.352","0.521"
"0.434","0.7","0.217","0.622"
"0.354","0.521","0.467","0.477"
"0.515","0.56","0.267","0.651"
"0.434","0.653","0.482","0.475"
"0.547","0.472","0.138","0.508"
"0.217","0.305","0.642","0.233"
"0.318","0.255","0.549","0.264"
"0.366","0.356","0.396","0.29"
"0.646","0.565","0.278","0.537"
"0.327","0.421","0.534","0.293"
"0.378","0.513","0.272","0.575"
"0.523","0.657","0.077","0.724"
"0.286","0.206","0.467","0.305"
"0.363","0.48","0.395","0.443"
"0.608","0.683","0.213","0.735"
"0.57","0.823","0.105","0.883"
"0.469","0.515","0.202","0.566"
"0.213","0.242","0.675","0.287"
"0.494","0.358","0.329","0.482"
"0.319","0.448","0.51","0.422"
"0.533","0.74","0.224","0.74"
"0.32","0.322","0.63","0.313"
"0.279","0.323","0.483","0.328"
"0.433","0.389","0.376","0.438"
"0.383","0.442","0.472","0.35"
"0.588","0.726","0.134","0.794"
"0.488","0.51","0.254","0.581"
"0.288","0.333","0.52","0.356"
"0.588","0.843","0.105","0.859"
"0.54","0.584","0.281","0.594"
"0.474","0.584","0.332","0.628"
"0.153","0.261","0.597","0.309"
"0.647","0.696","0.335","0.729"
"0.587","0.425","0.278","0.451"
"0.466","0.628","0.192","0.558"
"0.365","0.526","0.333","0.488"
"0.488","0.469","0.15","0.636"
"0.486","0.576","0.317","0.527"
"0.423","0.505","0.282","0.502"
"0.482","0.598","0.219","0.78"
"0.496","0.522","0.253","0.437"
"0.608","0.488","0.161","0.606"
"0.414","0.496","0.434","0.537"
"0.378","0.472","0.455","0.45"
"0.694","0.731","0.073","0.842"
"0.328","0.46","0.337","0.393"
"0.421","0.282","0.348","0.374"
"0.416","0.386","0.349","0.412"
"0.693","0.713","0.167","0.818"
"0.49","0.598","0.209","0.651"
"0.551","0.466","0.24","0.511"
"0.366","0.28","0.29","0.363"
"0.508","0.566","0.268","0.479"
"0.485","0.616","0.282","0.606"
"0.573","0.492","0.33","0.617"
"0.572","0.582","0.226","0.584"
"0.421","0.526","0.215","0.615"
"0.464","0.576","0.197","0.581"
"0.456","0.476","0.372","0.375"
"0.492","0.44","0.328","0.477"
"0.372","0.423","0.525","0.408"
"0.45","0.522","0.212","0.525"
"0.356","0.374","0.238","0.386"
"0.471","0.714","0.346","0.668"
"0.454","0.609","0.251","0.549"
"0.366","0.271","0.446","0.282"
"0.363","0.607","0.303","0.426"
"0.327","0.298","0.506","0.354"
"0.422","0.551","0.21","0.62"
"0.291","0.314","0.431","0.319"
"0.399","0.55","0.401","0.422"
"0.446","0.515","0.34","0.499"
"0.378","0.362","0.597","0.454"
"0.494","0.676","0.165","0.798"
"0.331","0.35","0.433","0.282"
"0.451","0.598","0.309","0.58"
"0.479","0.66","0.21","0.66"
"0.217","0.297","0.724","0.266"
"0.435","0.518","0.439","0.538"
"0.154","0.085","0.587","0.248"
"0.232","0.414","0.58","0.374"
"0.549","0.823","0.141","0.724"
"0.322","0.363","0.422","0.378"
"0.202","0.344","0.521","0.243"
"0.504","0.463","0.271","0.623"
"0.296","0.347","0.634","0.407"
"0.282","0.373","0.543","0.343"
"0.51","0.63","0.213","0.58"
"0.592","0.71","0.143","0.893"
"0.204","0.22","0.612","0.29"
"0.366","0.402","0.166","0.474"
"0.392","0.537","0.338","0.503"
"0.484","0.601","0.293","0.634"
"0.268","0.293","0.555","0.375"
"0.495","0.426","0.266","0.473"
"0.563","0.655","0.279","0.675"
"0.586","0.697","0.143","0.665"
"0.352","0.472","0.365","0.333"
"0.467","0.526","0.304","0.476"
"0.497","0.69","0.287","0.597"
"0.498","0.504","0.261","0.526"
"0.336","0.383","0.333","0.433"
"0.553","0.672","0.074","0.797"
"0.463","0.569","0.219","0.485"
"0.384","0.397","0.234","0.415"
"0.691","0.919","0.056","0.92"
"0.528","0.663","0.223","0.664"
"0.551","0.543","0.22","0.616"
"0.387","0.543","0.283","0.523"
"0.673","0.501","0.157","0.54"
"0.197","0.189","0.82","0.213"
"0.498","0.521","0.257","0.533"
"0.428","0.396","0.509","0.377"
"0.36","0.19","0.452","0.326"
"0.773","0.606","0.136","0.64"
"0.517","0.897","0.237","0.73"
"0.249","0.26","0.556","0.224"
"0.448","0.766","0.184","0.627"
"0.263","0.238","0.422","0.395"
"0.631","0.67","0.185","0.837"
"0.296","0.26","0.379","0.305"
"0.607","0.682","0.352","0.675"
"0.43","0.475","0.368","0.467"
"0.594","0.716","0.137","0.716"
"0.514","0.676","0.325","0.576"
"0.467","0.531","0.344","0.456"
"0.367","0.499","0.422","0.493"
"0.412","0.264","0.482","0.345"
"0.391","0.691","0.184","0.502"
"0.575","0.618","0.237","0.564"
"0.351","0.524","0.333","0.426"
"0.415","0.679","0.204","0.556"
"0.564","0.531","0.257","0.618"
"0.609","0.516","0.306","0.487"
"0.392","0.674","0.374","0.531"
"0.486","0.473","0.311","0.434"
"0.5","0.547","0.223","0.56"
"0.419","0.364","0.339","0.385"
"0.395","0.667","0.242","0.629"
"0.475","0.771","0.128","0.678"
"0.446","0.677","0.247","0.503"
"0.302","0.418","0.614","0.441"
"0.632","0.818","0.114","0.815"
"0.348","0.226","0.568","0.361"
"0.448","0.571","0.375","0.582"
"0.499","0.574","0.368","0.528"
"0.277","0.348","0.566","0.258"
"0.564","0.686","0.122","0.729"
"0.326","0.365","0.352","0.403"
"0.338","0.312","0.392","0.325"
"0.59","0.65","0.112","0.751"
"0.302","0.281","0.422","0.337"
"0.313","0.364","0.507","0.404"
"0.292","0.205","0.491","0.307"
"0.373","0.512","0.322","0.486"
"0.364","0.507","0.255","0.56"
"0.378","0.592","0.255","0.418"
"0.397","0.578","0.495","0.52"
"0.313","0.425","0.38","0.393"
"0.588","0.63","0.144","0.708"
"0.372","0.389","0.338","0.457"
"0.263","0.271","0.412","0.301"
"0.397","0.5","0.392","0.469"
"0.436","0.712","0.301","0.589"
"0.572","0.538","0.166","0.539"
"0.46","0.683","0.17","0.59"
"0.308","0.368","0.495","0.32"
"0.558","0.718","0.1","0.761"
"0.391","0.703","0.214","0.623"
"0.312","0.24","0.494","0.254"
"0.4","0.75","0.338","0.612"
"0.249","0.347","0.466","0.41"
"0.372","0.511","0.437","0.432"
"0.39","0.475","0.22","0.511"
"0.45","0.547","0.257","0.506"
"0.616","0.766","0.137","0.815"
"0.573","0.641","0.176","0.665"
"0.423","0.349","0.359","0.452"
"0.395","0.411","0.449","0.329"
"0.524","0.666","0.174","0.763"
"0.491","0.526","0.172","0.566"
"0.182","0.169","0.662","0.332"
"0.464","0.547","0.145","0.438"
"0.23","0.401","0.576","0.26"
"0.471","0.369","0.338","0.438"
"0.58","0.614","0.103","0.678"
"0.204","0.235","0.568","0.307"
"0.565","0.632","0.275","0.641"
"0.353","0.385","0.543","0.285"
"0.297","0.338","0.498","0.4"
"0.345","0.252","0.409","0.335"
"0.417","0.582","0.367","0.568"
"0.515","0.581","0.267","0.623"
"0.228","0.21","0.612","0.307"
"0.523","0.552","0.228","0.616"
"0.298","0.255","0.619","0.297"
"0.223","0.137","0.62","0.218"
"0.236","0.289","0.493","0.358"
"0.366","0.529","0.408","0.424"
"0.364","0.319","0.511","0.435"
"0.314","0.61","0.264","0.503"
"0.438","0.438","0.222","0.532"
"0.279","0.253","0.608","0.288"
"0.491","0.29","0.451","0.375"
"0.517","0.515","0.337","0.511"
"0.425","0.588","0.35","0.43"
"0.546","0.642","0.16","0.795"
"0.582","0.526","0.181","0.55"
"0.355","0.413","0.423","0.378"
"0.528","0.53","0.254","0.557"
"0.279","0.308","0.435","0.288"
"0.344","0.244","0.559","0.34"
"0.234","0.245","0.66","0.3"
"0.468","0.564","0.275","0.584"
"0.474","0.726","0.356","0.588"
"0.584","0.651","0.078","0.629"
"0.4","0.373","0.377","0.387"
"0.442","0.7","0.208","0.579"
"0.558","0.652","0.35","0.679"
"0.45","0.487","0.339","0.468"
"0.352","0.554","0.36","0.467"
"0.359","0.565","0.216","0.458"
"0.453","0.503","0.178","0.555"
"0.157","0.188","0.446","0.305"
"0.334","0.422","0.431","0.431"
"0.354","0.489","0.327","0.407"
"0.565","0.721","0.141","0.73"
"0.201","0.389","0.627","0.361"
"0.142","0.226","0.665","0.309"
"0.437","0.595","0.321","0.489"
"0.398","0.409","0.412","0.351"
"0.424","0.398","0.342","0.524"
"0.235","0.291","0.421","0.288"
"0.538","0.621","0.214","0.55"
"0.333","0.55","0.38","0.521"
"0.354","0.522","0.256","0.595"
"0.548","0.636","0.14","0.706"
"0.447","0.592","0.437","0.61"
"0.232","0.236","0.668","0.249"
"0.576","0.553","0.109","0.54"
"0.44","0.359","0.373","0.399"
"0.499","0.63","0.291","0.508"
"0.465","0.522","0.33","0.619"
"0.642","0.683","0.119","0.936"
"0.202","0.209","0.452","0.28"
"0.343","0.345","0.307","0.376"
"0.315","0.292","0.559","0.3"
"0.547","0.704","0.321","0.718"
"0.558","0.484","0.249","0.586"
"0.193","0.254","0.602","0.242"
"0.408","0.456","0.41","0.459"
"0.466","0.511","0.205","0.567"
"0.584","0.711","0.115","0.588"
"0.461","0.46","0.337","0.458"
"0.575","0.761","0.118","0.816"
"0.277","0.23","0.708","0.215"
"0.566","0.732","0.246","0.777"
"0.588","0.547","0.22","0.652"
"0.577","0.663","0.24","0.646"
"0.26","0.356","0.45","0.343"
"0.293","0.437","0.366","0.324"
"0.345","0.444","0.474","0.438"
"0.517","0.65","0.264","0.622"
"0.446","0.604","0.424","0.525"
"0.568","0.793","0.127","0.864"
"0.26","0.264","0.414","0.362"
"0.255","0.409","0.797","0.225"
"0.315","0.383","0.513","0.418"
"0.456","0.575","0.206","0.588"
"0.396","0.467","0.264","0.488"
"0.339","0.569","0.328","0.469"
"0.462","0.573","0.216","0.588"
"0.566","0.352","0.204","0.551"
"0.501","0.622","0.22","0.631"
"0.463","0.603","0.281","0.526"
"0.472","0.602","0.331","0.582"
"0.363","0.312","0.38","0.377"
"0.284","0.388","0.366","0.376"
"0.444","0.712","0.191","0.585"
"0.492","0.682","0.195","0.702"
"0.324","0.402","0.33","0.444"
"0.3","0.33","0.473","0.262"
"0.567","0.772","0.24","0.793"
"0.561","0.555","0.246","0.569"
"0.441","0.566","0.312","0.495"
"0.36","0.578","0.234","0.521"
"0.292","0.308","0.362","0.374"
"0.217","0.178","0.483","0.287"
"0.316","0.375","0.386","0.366"
"0.463","0.548","0.289","0.623"
"0.496","0.501","0.249","0.571"
"0.419","0.581","0.225","0.576"
"0.337","0.375","0.516","0.356"
"0.448","0.568","0.413","0.513"
"0.457","0.6","0.212","0.538"
"0.638","0.54","0.147","0.616"
"0.505","0.514","0.251","0.441"
"0.18","0.355","0.524","0.229"
"0.565","0.582","0.19","0.532"
"0.436","0.521","0.247","0.547"
"0.276","0.369","0.554","0.375"
"0.533","0.759","0.187","0.75"
"0.29","0.306","0.508","0.252"
"0.456","0.495","0.301","0.491"
"0.453","0.625","0.265","0.645"
"0.138","0.146","0.482","0.31"
"0.523","0.561","0.203","0.596"
"0.519","0.434","0.258","0.457"
"0.297","0.331","0.476","0.345"
"0.35","0.516","0.271","0.546"
"0.233","0.191","0.599","0.236"
"0.361","0.418","0.39","0.386"
"0.418","0.57","0.088","0.61"
"0.415","0.558","0.155","0.564"
"0.697","0.78","0.18","0.715"
"0.664","0.58","0.307","0.603"
"0.549","0.454","0.38","0.589"
"0.443","0.532","0.258","0.558"
"0.39","0.343","0.356","0.337"
"0.47","0.692","0.277","0.663"
"0.533","0.632","0.161","0.61"
"0.536","0.749","0.212","0.725"
"0.416","0.647","0.304","0.586"
"0.568","0.607","0.274","0.582"
"0.36","0.416","0.388","0.409"
"0.32","0.3","0.421","0.367"
"0.588","0.746","0.29","0.745"
"0.158","0.234","0.688","0.248"
"0.229","0.246","0.593","0.318"
"0.553","0.523","0.124","0.529"
"0.362","0.467","0.284","0.548"
"0.265","0.38","0.519","0.314"
"0.446","0.595","0.274","0.577"
"0.233","0.184","0.862","0.192"
"0.74","0.662","0.16","0.682"
"0.371","0.408","0.242","0.505"
"0.341","0.306","0.384","0.428"
"0.473","0.736","0.172","0.684"
"0.246","0.416","0.6","0.396"
"0.574","0.57","0.187","0.71"
"0.335","0.668","0.334","0.469"
"0.31","0.318","0.501","0.275"
"0.52","0.799","0.184","0.676"
"0.33","0.37","0.426","0.346"
"0.367","0.548","0.347","0.54"
"0.556","0.608","0.336","0.609"
"0.186","0.345","0.779","0.154"
"0.233","0.302","0.484","0.38"
"0.608","0.602","0.224","0.621"
"0.499","0.631","0.211","0.794"
"0.446","0.713","0.322","0.621"
"0.451","0.634","0.274","0.51"
"0.25","0.252","0.682","0.321"
"0.695","0.573","0.109","0.676"
"0.38","0.455","0.36","0.447"
"0.47","0.575","0.237","0.636"
"0.38","0.544","0.352","0.544"
"0.386","0.49","0.468","0.35"
"0.522","0.821","0.188","0.779"
"0.356","0.375","0.292","0.334"
"0.475","0.613","0.433","0.489"
"0.421","0.433","0.337","0.417"
"0.216","0.347","0.489","0.416"
"0.458","0.544","0.262","0.545"
"0.677","0.644","0.082","0.596"
"0.352","0.427","0.499","0.452"
"0.527","0.577","0.266","0.608"
"0.143","0.177","0.645","0.248"
"0.188","0.226","0.533","0.352"
"0.37","0.444","0.521","0.403"
"0.735","0.478","0.092","0.676"
"0.516","0.631","0.285","0.605"
"0.316","0.518","0.353","0.503"
"0.585","0.616","0.207","0.69"
"0.604","0.666","0.221","0.671"
"0.217","0.297","0.724","0.266"
"0.263","0.344","0.617","0.253"
"0.346","0.322","0.471","0.321"
"0.65","0.627","0.162","0.794"
"0.268","0.283","0.557","0.239"
"0.464","0.54","0.162","0.524"
"0.431","0.376","0.224","0.523"
"0.396","0.566","0.313","0.477"
"0.338","0.476","0.33","0.475"
"0.551","0.551","0.35","0.62"
"0.323","0.298","0.358","0.432"
"0.443","0.561","0.349","0.528"
"0.495","0.712","0.21","0.762"
"0.336","0.397","0.489","0.414"
"0.489","0.656","0.279","0.51"
"0.572","0.808","0.075","0.779"
"0.487","0.593","0.174","0.779"
"0.655","0.706","0.104","0.614"
"0.363","0.389","0.291","0.397"
"0.616","0.452","0.25","0.512"
"0.681","0.699","0.15","0.728"
"0.28","0.284","0.614","0.294"
"0.579","0.649","0.271","0.631"
"0.481","0.459","0.368","0.628"
"0.406","0.366","0.218","0.412"
"0.289","0.41","0.536","0.394"
"0.359","0.606","0.318","0.544"
"0.382","0.377","0.43","0.4"
"0.514","0.602","0.236","0.556"
"0.24","0.386","0.345","0.375"
"0.353","0.424","0.451","0.368"
"0.44","0.432","0.295","0.458"
"0.328","0.438","0.319","0.556"
"0.546","0.574","0.187","0.564"
"0.356","0.354","0.425","0.435"
"0.193","0.156","0.64","0.262"
"0.489","0.596","0.24","0.471"
"0.447","0.36","0.257","0.468"
"0.612","0.745","0.248","0.673"
"0.493","0.52","0.332","0.544"
"0.502","0.74","0.227","0.726"
"0.595","0.615","0.156","0.582"
"0.551","0.626","0.185","0.618"
"0.5","0.553","0.082","0.712"
"0.209","0.348","0.425","0.363"
"0.233","0.249","0.551","0.266"
"0.506","0.599","0.191","0.558"
"0.43","0.439","0.259","0.455"
"0.536","0.518","0.186","0.582"
"0.33","0.38","0.531","0.341"
"0.455","0.805","0.353","0.556"
"0.668","0.627","0.183","0.67"
"0.585","0.633","0.16","0.623"
"0.129","0.128","0.819","0.195"
"0.263","0.258","0.341","0.288"
"0.494","0.681","0.401","0.661"
"0.359","0.602","0.543","0.366"
"0.379","0.389","0.483","0.393"
"0.204","0.297","0.378","0.383"
"0.383","0.584","0.125","0.659"
"0.305","0.317","0.432","0.267"
"0.463","0.648","0.222","0.529"
"0.502","0.537","0.33","0.489"
"0.423","0.438","0.247","0.509"
"0.546","0.572","0.308","0.616"
"0.394","0.501","0.185","0.632"
"0.52","0.73","0.202","0.534"
"0.483","0.677","0.065","0.814"
"0.247","0.357","0.482","0.352"
"0.561","0.705","0.262","0.743"
"0.406","0.391","0.38","0.365"
"0.242","0.238","0.58","0.196"
"0.474","0.453","0.328","0.552"
"0.285","0.359","0.376","0.453"
"0.629","0.6","0.227","0.631"
"0.314","0.377","0.579","0.358"
"0.133","0.207","0.563","0.284"
"0.45","0.602","0.265","0.44"
"0.408","0.451","0.32","0.437"
"0.366","0.413","0.393","0.42"
"0.434","0.559","0.351","0.478"
"0.194","0.292","0.572","0.33"
"0.494","0.576","0.19","0.705"
"0.499","0.535","0.151","0.587"
"0.322","0.257","0.43","0.351"
"0.412","0.456","0.351","0.47"
"0.326","0.41","0.434","0.443"
"0.427","0.463","0.29","0.392"
"0.501","0.726","0.256","0.626"
"0.652","0.609","0.153","0.742"
"0.294","0.378","0.418","0.375"
"0.231","0.189","0.775","0.256"
"0.68","0.619","0.173","0.724"
"0.362","0.391","0.378","0.516"
"0.406","0.506","0.344","0.493"
"0.275","0.38","0.44","0.409"
"0.428","0.652","0.286","0.6"
"0.195","0.131","0.641","0.298"
"0.566","0.777","0.217","0.623"
"0.363","0.453","0.472","0.505"
"0.36","0.452","0.263","0.485"
"0.339","0.296","0.489","0.374"
"0.366","0.579","0.265","0.487"
"0.541","0.414","0.268","0.538"
"0.307","0.301","0.536","0.294"
"0.345","0.459","0.476","0.474"
"0.343","0.391","0.445","0.407"
"0.56","0.551","0.097","0.56"
"0.527","0.606","0.218","0.652"
"0.508","0.658","0.22","0.62"
"0.367","0.546","0.298","0.544"
"0.463","0.516","0.143","0.569"
"0.245","0.086","0.662","0.358"
"0.415","0.457","0.242","0.542"
"0.357","0.469","0.415","0.376"
"0.456","0.474","0.425","0.455"
"0.396","0.464","0.444","0.508"
"0.266","0.199","0.469","0.289"
"0.282","0.217","0.626","0.206"
"0.397","0.445","0.542","0.374"
"0.571","0.522","0.137","0.502"
"0.415","0.566","0.152","0.615"
"0.47","0.71","0.204","0.674"
"0.463","0.415","0.232","0.517"
"0.586","0.496","0.202","0.612"
"0.447","0.563","0.224","0.556"
"0.324","0.36","0.67","0.385"
"0.486","0.64","0.353","0.617"
"0.373","0.322","0.554","0.398"
"0.468","0.548","0.361","0.539"
"0.518","0.533","0.304","0.565"
"0.399","0.624","0.378","0.62"
"0.443","0.523","0.219","0.486"
"0.322","0.259","0.451","0.346"
"0.366","0.534","0.289","0.397"
"0.482","0.625","0.287","0.652"
"0.245","0.228","0.533","0.208"
"0.557","0.578","0.326","0.609"
"0.51","0.566","0.279","0.509"
"0.383","0.429","0.307","0.375"
"0.654","0.509","0.109","0.541"
"0.533","0.583","0.371","0.628"
"0.315","0.426","0.331","0.433"
"0.566","0.693","0.179","0.72"
"0.524","0.652","0.259","0.704"
"0.494","0.49","0.232","0.582"
"0.43","0.54","0.541","0.341"
"0.293","0.413","0.434","0.294"
"0.375","0.661","0.318","0.492"
"0.261","0.23","0.448","0.308"
"0.474","0.571","0.254","0.643"
"0.352","0.511","0.389","0.447"
"0.647","0.636","0.224","0.781"
"0.252","0.243","0.516","0.266"
"0.446","0.532","0.379","0.56"
"0.283","0.406","0.48","0.311"
"0.329","0.536","0.464","0.464"
"0.448","0.43","0.289","0.494"
"0.428","0.369","0.298","0.486"
"0.567","0.651","0.221","0.696"
"0.566","0.623","0.338","0.651"
"0.405","0.399","0.456","0.447"
"0.305","0.247","0.493","0.323"
"0.238","0.342","0.444","0.334"
"0.51","0.612","0.24","0.731"
"0.289","0.41","0.371","0.416"
"0.514","0.652","0.356","0.607"
"0.727","0.662","0.025","0.713"
"0.203","0.168","0.724","0.334"
"0.354","0.501","0.24","0.594"
"0.331","0.325","0.493","0.368"
"0.303","0.32","0.268","0.438"
"0.416","0.492","0.232","0.551"
"0.513","0.504","0.165","0.589"
"0.519","0.623","0.16","0.564"
"0.534","0.647","0.16","0.68"
"0.195","0.226","0.63","0.269"
"0.476","0.527","0.274","0.513"
"0.517","0.515","0.16","0.563"
"0.196","0.14","0.702","0.25"
"0.324","0.518","0.374","0.476"
"0.267","0.232","0.627","0.261"
"0.586","0.657","0.175","0.672"
"0.343","0.486","0.36","0.489"
"0.388","0.405","0.261","0.347"
"0.528","0.545","0.253","0.483"
"0.406","0.638","0.368","0.483"
"0.745","0.713","0.155","0.951"
"0.605","0.629","0.072","0.684"
"0.587","0.624","0.118","0.673"
"0.253","0.31","0.538","0.35"
"0.425","0.598","0.284","0.61"
"0.354","0.398","0.317","0.473"
"0.356","0.541","0.161","0.533"
"0.34","0.471","0.339","0.292"
"0.672","0.618","0.225","0.799"
"0.377","0.534","0.232","0.632"
"0.257","0.155","0.588","0.234"
"0.231","0.195","0.596","0.234"
"0.239","0.179","0.485","0.302"
"0.415","0.442","0.236","0.49"
"0.466","0.643","0.194","0.736"
"0.401","0.409","0.342","0.395"
"0.43","0.475","0.33","0.437"
"0.492","0.368","0.215","0.465"
"0.468","0.576","0.383","0.529"
"0.47","0.61","0.247","0.535"
"0.575","0.585","0.113","0.738"
"0.176","0.277","0.618","0.365"
"0.323","0.602","0.32","0.462"
"0.685","0.712","0.164","0.685"
"0.539","0.583","0.123","0.7"
"0.522","0.645","0.239","0.625"
"0.56","0.468","0.21","0.576"
"0.335","0.33","0.445","0.35"
"0.53","0.59","0.238","0.558"
"0.253","0.295","0.504","0.336"
"0.23","0.22","0.672","0.228"
